sample,batch,FA,proportion
PHAN_05F0317_0054,batch_2,14:1,0.000139015303389925
PHAN_05F0317_0054,batch_2,14:1w5,0
PHAN_05F0317_0054,batch_2,i-15:0,0
PHAN_05F0317_0054,batch_2,a-15:0,0
PHAN_05F0317_0054,batch_2,15:0,0.00670639089932658
PHAN_05F0317_0054,batch_2,15:1w7,0
PHAN_05F0317_0054,batch_2,15:1w5,0
PHAN_05F0317_0054,batch_2,i-16:0,0
PHAN_05F0317_0054,batch_2,16:0,0.281798653161208
PHAN_05F0317_0054,batch_2,16:1w13,0
PHAN_05F0317_0054,batch_2,16:1w9,0
PHAN_05F0317_0054,batch_2,16:1w7t,0
PHAN_05F0317_0054,batch_2,16:1w8c,0
PHAN_05F0317_0054,batch_2,16:1w7c,0.110321081451261
PHAN_05F0317_0054,batch_2,16:1w6c,0.00042143586711893
PHAN_05F0317_0054,batch_2,16:1w5t,0
PHAN_05F0317_0054,batch_2,16:1w5c,0
PHAN_05F0317_0054,batch_2,16:2w6,0
PHAN_05F0317_0054,batch_2,i-17:0,0
PHAN_05F0317_0054,batch_2,a-17:0,0
PHAN_05F0317_0054,batch_2,16:2w5,0.00475139673796932
PHAN_05F0317_0054,batch_2,16:2w4,0
PHAN_05F0317_0054,batch_2,17:0,0.00162135743322144
PHAN_05F0317_0054,batch_2,16:3w4,0
PHAN_05F0317_0054,batch_2,16:3w3,0
PHAN_05F0317_0054,batch_2,17:1w9c,0
PHAN_05F0317_0054,batch_2,17:1w7c,0
PHAN_05F0317_0054,batch_2,16:4w3,0
PHAN_05F0317_0054,batch_2,16:4w1,0
PHAN_05F0317_0054,batch_2,17:2,0
PHAN_05F0317_0054,batch_2,18:0,0.0259197691467972
PHAN_05F0317_0054,batch_2,18:1w9t,0
PHAN_05F0317_0054,batch_2,18:1w9c,0.0219029585383199
PHAN_05F0317_0054,batch_2,18:1w8c,0
PHAN_05F0317_0054,batch_2,18:1w7c,0.0199523543339118
PHAN_05F0317_0054,batch_2,18:1w5c,0
PHAN_05F0317_0054,batch_2,18:1w6c,0
PHAN_05F0317_0054,batch_2,"18:2w7,12c",0
PHAN_05F0317_0054,batch_2,18:2w6t,0
PHAN_05F0317_0054,batch_2,18:2w6c,0.0158389646725531
PHAN_05F0317_0054,batch_2,18:2w3,0.000654103585424172
PHAN_05F0317_0054,batch_2,18:2,0
PHAN_05F0317_0054,batch_2,18:3w6,0.00198279722203524
PHAN_05F0317_0054,batch_2,18:3w4,0
PHAN_05F0317_0054,batch_2,19:0,0.446663486386744
PHAN_05F0317_0054,batch_2,18:3w3,0.00163306398508585
PHAN_05F0317_0054,batch_2,18:4w3c,0
PHAN_05F0317_0054,batch_2,18:4w1,0
PHAN_05F0317_0054,batch_2,18:5w3,0
PHAN_05F0317_0054,batch_2,20:0,0.000465335436610485
PHAN_05F0317_0054,batch_2,20:1w11,0
PHAN_05F0317_0054,batch_2,20:1w9,0
PHAN_05F0317_0054,batch_2,20:1w7,0
PHAN_05F0317_0054,batch_2,20:1w5,0
PHAN_05F0317_0054,batch_2,20:2w6,0
PHAN_05F0317_0054,batch_2,20:3n7,0
PHAN_05F0317_0054,batch_2,20:3w6,0.00103895647796681
PHAN_05F0317_0054,batch_2,20:4w6,0.112491183503127
PHAN_05F0317_0054,batch_2,20:3w3,0
PHAN_05F0317_0054,batch_2,20:4w3,0
PHAN_05F0317_0054,batch_2,20:5w3,0.351857976112781
PHAN_05F0317_0054,batch_2,21:0,0
PHAN_05F0317_0054,batch_2,22:0,0.00018291487288148
PHAN_05F0317_0054,batch_2,22:1w9c,0
PHAN_05F0317_0054,batch_2,22:1w7c,0
PHAN_05F0317_0054,batch_2,22:2w6,0
PHAN_05F0317_0054,batch_2,21:5w3,0
PHAN_05F0317_0054,batch_2,23:0,0
PHAN_05F0317_0054,batch_2,22:4w6,0
PHAN_05F0317_0054,batch_2,22:5w6,0
PHAN_05F0317_0054,batch_2,22:3w6,0.000146331898305184
PHAN_05F0317_0054,batch_2,22:6w4,0
PHAN_05F0317_0054,batch_2,22:5w3,0.00671517081322489
PHAN_05F0317_0054,batch_2,22:6w3,0.00941060438000638
PHAN_05F0317_0054,batch_2,24:0,0
PHAN_05F0317_0054,batch_2,24:1,0
PHAN_05F0317_0054,batch_2,24:1w9,0
PHAN_05F0317_0054,batch_2,26:0,0
PHAN_05F0317_0054,batch_2,26:4w2,0
PHAN_05F0317_0054,batch_2,27:0,0
PHAN_05F0317_0054,batch_2,28:0,0
PHAN_05F0317_0054,batch_2,29:0,0
PHAN_08F0600_0055,batch_2,8:0,5.32004352138829E-05
PHAN_08F0600_0055,batch_2,9:0,0.000454777913925128
PHAN_08F0600_0055,batch_2,10:0,7.55102951422854E-05
PHAN_08F0600_0055,batch_2,11:0,5.57746498210063E-05
PHAN_08F0600_0055,batch_2,11:1,5.83488644281296E-05
PHAN_08F0600_0055,batch_2,12:0,0.000448771413175174
PHAN_08F0600_0055,batch_2,13:0,0.000264286032997999
PHAN_08F0600_0055,batch_2,13:1,0.000291744322140648
PHAN_08F0600_0055,batch_2,i-14:0,0
PHAN_08F0600_0055,batch_2,14:0,0.0161961002364845
PHAN_08F0600_0055,batch_2,14:1,0
PHAN_08F0600_0055,batch_2,14:1w5,0
PHAN_08F0600_0055,batch_2,i-15:0,0
PHAN_08F0600_0055,batch_2,a-15:0,0
PHAN_08F0600_0055,batch_2,15:0,0.00413333058750442
PHAN_08F0600_0055,batch_2,15:1w7,0
PHAN_08F0600_0055,batch_2,15:1w5,0
PHAN_08F0600_0055,batch_2,i-16:0,0
PHAN_08F0600_0055,batch_2,16:0,0.227581164986563
PHAN_08F0600_0055,batch_2,16:1w13,0
PHAN_08F0600_0055,batch_2,16:1w9,0
PHAN_08F0600_0055,batch_2,16:1w7t,0
PHAN_08F0600_0055,batch_2,16:1w8c,0
PHAN_08F0600_0055,batch_2,16:1w7c,0.0259034635199467
PHAN_08F0600_0055,batch_2,16:1w6c,0.00212115283626965
PHAN_08F0600_0055,batch_2,16:1w5t,0
PHAN_08F0600_0055,batch_2,16:1w5c,0.00132657859420424
PHAN_08F0600_0055,batch_2,16:2w6,0
PHAN_08F0600_0055,batch_2,i-17:0,0
PHAN_08F0600_0055,batch_2,a-17:0,0
PHAN_08F0600_0055,batch_2,16:2w5,0.00225329585276865
PHAN_08F0600_0055,batch_2,16:2w4,0
PHAN_08F0600_0055,batch_2,17:0,0.00277757756108611
PHAN_08F0600_0055,batch_2,16:3w4,0
PHAN_08F0600_0055,batch_2,16:3w3,0
PHAN_08F0600_0055,batch_2,17:1w9c,0
PHAN_08F0600_0055,batch_2,17:1w7c,0
PHAN_08F0600_0055,batch_2,16:4w3,0
PHAN_08F0600_0055,batch_2,16:4w1,0
PHAN_08F0600_0055,batch_2,17:2,0
PHAN_08F0600_0055,batch_2,18:0,0.0456931673479755
PHAN_08F0600_0055,batch_2,18:1w9t,0
PHAN_08F0600_0055,batch_2,18:1w9c,0.0136845248514678
PHAN_08F0600_0055,batch_2,18:1w8c,0
PHAN_08F0600_0055,batch_2,18:1w7c,0.00492104025728417
PHAN_08F0600_0055,batch_2,18:1w5c,0.000322634897426129
PHAN_08F0600_0055,batch_2,18:1w6c,0
PHAN_08F0600_0055,batch_2,"18:2w7,12c",0
PHAN_08F0600_0055,batch_2,18:2w6t,0
PHAN_08F0600_0055,batch_2,18:2w6c,0.0144602215197477
PHAN_08F0600_0055,batch_2,18:2w3,0.000516559064496089
PHAN_08F0600_0055,batch_2,18:2,0
PHAN_08F0600_0055,batch_2,18:3w6,0.00117298378931255
PHAN_08F0600_0055,batch_2,18:3w4,0
PHAN_08F0600_0055,batch_2,19:0,0.290915425037154
PHAN_08F0600_0055,batch_2,18:3w3,0
PHAN_08F0600_0055,batch_2,18:4w3c,0.00360475852150842
PHAN_08F0600_0055,batch_2,18:4w1,0
PHAN_08F0600_0055,batch_2,18:5w3,0
PHAN_08F0600_0055,batch_2,20:0,0.000700186373137556
PHAN_08F0600_0055,batch_2,20:1w11,0
PHAN_08F0600_0055,batch_2,20:1w9,0
PHAN_08F0600_0055,batch_2,20:1w7,0.000528572065995998
PHAN_08F0600_0055,batch_2,20:1w5,0
PHAN_08F0600_0055,batch_2,20:2w6,0.00116182885934835
PHAN_08F0600_0055,batch_2,20:3n7,0
PHAN_08F0600_0055,batch_2,20:3w6,0.00101424055520661
PHAN_08F0600_0055,batch_2,20:4w6,0.404609903518436
PHAN_08F0600_0055,batch_2,20:3w3,0.00110262192338451
PHAN_08F0600_0055,batch_2,20:4w3,0.00153766419198836
PHAN_08F0600_0055,batch_2,20:5w3,0.189423581865173
PHAN_08F0600_0055,batch_2,21:0,0
PHAN_08F0600_0055,batch_2,22:0,0
PHAN_08F0600_0055,batch_2,22:1w9c,0
PHAN_08F0600_0055,batch_2,22:1w7c,0
PHAN_08F0600_0055,batch_2,22:2w6,0
PHAN_08F0600_0055,batch_2,21:5w3,0.000516559064496089
PHAN_08F0600_0055,batch_2,23:0,0
PHAN_08F0600_0055,batch_2,22:4w6,0.000641837508709426
PHAN_08F0600_0055,batch_2,22:5w6,0
PHAN_08F0600_0055,batch_2,22:3w6,7.20780089994542E-05
PHAN_08F0600_0055,batch_2,22:6w4,0
PHAN_08F0600_0055,batch_2,22:5w3,0.00249269781123113
PHAN_08F0600_0055,batch_2,22:6w3,0.0278272599030036
PHAN_08F0600_0055,batch_2,24:0,0
PHAN_08F0600_0055,batch_2,24:1,0
PHAN_08F0600_0055,batch_2,24:1w9,0
PHAN_08F0600_0055,batch_2,26:0,0
PHAN_08F0600_0055,batch_2,26:4w2,0
PHAN_08F0600_0055,batch_2,27:0,0
PHAN_08F0600_0055,batch_2,28:0,0
PHAN_08F0600_0055,batch_2,29:0,0
DEME_03F0154_0033,batch_1,8:0,4.00249488848049E-05
DEME_03F0154_0033,batch_1,9:0,0.000272669964277733
DEME_03F0154_0033,batch_1,10:0,5.33665985130731E-05
DEME_03F0154_0033,batch_1,11:0,6.42066888360411E-05
DEME_03F0154_0033,batch_1,11:1,4.41942143936387E-05
DEME_03F0154_0033,batch_1,12:0,0.000233478868494695
DEME_03F0154_0033,batch_1,13:0,6.08712764289741E-05
DEME_03F0154_0033,batch_1,13:1,4.83634799024725E-05
DEME_03F0154_0033,batch_1,i-14:0,0
DEME_03F0154_0033,batch_1,14:0,0.032434384099422
DEME_03F0154_0033,batch_1,14:1,7.50467791590091E-06
DEME_03F0154_0033,batch_1,14:1w5,0
DEME_03F0154_0033,batch_1,i-15:0,0
DEME_03F0154_0033,batch_1,a-15:0,0
DEME_03F0154_0033,batch_1,15:0,0.00176443316333848
DEME_03F0154_0033,batch_1,15:1w7,0
DEME_03F0154_0033,batch_1,15:1w5,0
DEME_03F0154_0033,batch_1,i-16:0,0
DEME_03F0154_0033,batch_1,16:0,0.163294286772088
DEME_03F0154_0033,batch_1,16:1w13,0
DEME_03F0154_0033,batch_1,16:1w9,0.00218135971422186
DEME_03F0154_0033,batch_1,16:1w7t,0
DEME_03F0154_0033,batch_1,16:1w8c,0
DEME_03F0154_0033,batch_1,16:1w7c,0.00493891192176457
DEME_03F0154_0033,batch_1,16:1w6c,0
DEME_03F0154_0033,batch_1,16:1w5t,0
DEME_03F0154_0033,batch_1,16:1w5c,0
DEME_03F0154_0033,batch_1,16:2w9,0.000235146574698229
DEME_03F0154_0033,batch_1,16:2w6,0.002710022580742
DEME_03F0154_0033,batch_1,i-17:0,0
DEME_03F0154_0033,batch_1,a-17:0,0
DEME_03F0154_0033,batch_1,16:2w5,0
DEME_03F0154_0033,batch_1,16:2w4,0
DEME_03F0154_0033,batch_1,17:0,0.00111819700946924
DEME_03F0154_0033,batch_1,16:3w4,0.000829683836257934
DEME_03F0154_0033,batch_1,16:3w3,0
DEME_03F0154_0033,batch_1,17:1w9c,0
DEME_03F0154_0033,batch_1,17:1w7c,0
DEME_03F0154_0033,batch_1,16:4n6,0.000525327454113064
DEME_03F0154_0033,batch_1,16:4w3,0
DEME_03F0154_0033,batch_1,16:4w1,0
DEME_03F0154_0033,batch_1,17:2,0
DEME_03F0154_0033,batch_1,18:0,0.032970551643858
DEME_03F0154_0033,batch_1,18:1w9t,0
DEME_03F0154_0033,batch_1,18:1w9c,0.0873786326810378
DEME_03F0154_0033,batch_1,18:1w8c,0
DEME_03F0154_0033,batch_1,18:1w7c,0.000588700289847338
DEME_03F0154_0033,batch_1,18:1w5c,0
DEME_03F0154_0033,batch_1,18:1nX,0.00175359307301551
DEME_03F0154_0033,batch_1,18:1w6c,0
DEME_03F0154_0033,batch_1,"18:2w7,12c",0
DEME_03F0154_0033,batch_1,18:2w6t,0
DEME_03F0154_0033,batch_1,18:2w6c,0.0641416482941033
DEME_03F0154_0033,batch_1,18:2w3,0
DEME_03F0154_0033,batch_1,18:2,0
DEME_03F0154_0033,batch_1,18:3w6,0.0030510684993646
DEME_03F0154_0033,batch_1,18:3w4,0
DEME_03F0154_0033,batch_1,19:0,0.230754670411223
DEME_03F0154_0033,batch_1,18:3w3,0.074793287816072
DEME_03F0154_0033,batch_1,18:4w3c,0.0799931957586896
DEME_03F0154_0033,batch_1,18:4w1,0
DEME_03F0154_0033,batch_1,18:5w3,0
DEME_03F0154_0033,batch_1,20:0,0.00684843552481047
DEME_03F0154_0033,batch_1,20:1w11,0
DEME_03F0154_0033,batch_1,20:1w9,2.66832992565366E-05
DEME_03F0154_0033,batch_1,20:1w7,0
DEME_03F0154_0033,batch_1,20:1w5,0
DEME_03F0154_0033,batch_1,20:2w6,0.002760053766848
DEME_03F0154_0033,batch_1,20:3w6,0.00225807419958441
DEME_03F0154_0033,batch_1,20:4w6,0.245864088615237
DEME_03F0154_0033,batch_1,20:3w3,0.00206962339858512
DEME_03F0154_0033,batch_1,20:4w3,0.0116797803964471
DEME_03F0154_0033,batch_1,20:5w3,0.170546307198153
DEME_03F0154_0033,batch_1,21:0,0
DEME_03F0154_0033,batch_1,22:0,0.000298519410432503
DEME_03F0154_0033,batch_1,22:1w9c,0
DEME_03F0154_0033,batch_1,22:1w7c,0
DEME_03F0154_0033,batch_1,22:2w6,0.00098811592559362
DEME_03F0154_0033,batch_1,21:5w3,0
DEME_03F0154_0033,batch_1,23:0,0
DEME_03F0154_0033,batch_1,22:4w6,0
DEME_03F0154_0033,batch_1,22:5w6,0
DEME_03F0154_0033,batch_1,22:3w6,3.33541240706707E-06
DEME_03F0154_0033,batch_1,22:5w3,0.000324368856587273
DEME_03F0154_0033,batch_1,22:6w3,0.000430268200511652
DEME_03F0154_0033,batch_1,24:0,0.000375233895795046
DEME_03F0154_0033,batch_1,24:1,0
DEME_03F0154_0033,batch_1,24:1w9,0
DEME_03F0154_0033,batch_1,26:0,0
DEME_03F0154_0033,batch_1,28:0,0
DEME_04F0245_0034,batch_1,8:0,2.54426740478269E-05
DEME_04F0245_0034,batch_1,9:0,6.49357800325135E-05
DEME_04F0245_0034,batch_1,10:0,3.18982779107084E-05
DEME_04F0245_0034,batch_1,11:0,6.15181073992233E-05
DEME_04F0245_0034,batch_1,11:1,1.06327593035695E-05
DEME_04F0245_0034,batch_1,12:0,0.000141643543579693
DEME_04F0245_0034,batch_1,13:0,2.01262943960422E-05
DEME_04F0245_0034,batch_1,13:1,0.000953910406091659
DEME_04F0245_0034,batch_1,i-14:0,0
DEME_04F0245_0034,batch_1,14:0,0.0440932933490951
DEME_04F0245_0034,batch_1,14:1,0.00014961811305737
DEME_04F0245_0034,batch_1,14:1w5,0
DEME_04F0245_0034,batch_1,i-15:0,0
DEME_04F0245_0034,batch_1,a-15:0,0
DEME_04F0245_0034,batch_1,15:0,0.00165339407170505
DEME_04F0245_0034,batch_1,15:1w7,0
DEME_04F0245_0034,batch_1,15:1w5,0
DEME_04F0245_0034,batch_1,i-16:0,0
DEME_04F0245_0034,batch_1,16:0,0.0956166070029631
DEME_04F0245_0034,batch_1,16:1w13,0
DEME_04F0245_0034,batch_1,16:1w9,0.00518384990189381
DEME_04F0245_0034,batch_1,16:1w7t,0
DEME_04F0245_0034,batch_1,16:1w8c,0
DEME_04F0245_0034,batch_1,16:1w7c,0.0412968776522564
DEME_04F0245_0034,batch_1,16:1w6c,0
DEME_04F0245_0034,batch_1,16:1w5t,0
DEME_04F0245_0034,batch_1,16:1w5c,0
DEME_04F0245_0034,batch_1,16:2w9,0.00253553335249762
DEME_04F0245_0034,batch_1,16:2w6,0.0204532517446269
DEME_04F0245_0034,batch_1,i-17:0,0
DEME_04F0245_0034,batch_1,a-17:0,0
DEME_04F0245_0034,batch_1,16:2w5,0
DEME_04F0245_0034,batch_1,16:2w4,0
DEME_04F0245_0034,batch_1,17:0,0.000466702185145959
DEME_04F0245_0034,batch_1,16:3w4,0.0701951984737433
DEME_04F0245_0034,batch_1,16:3w3,0
DEME_04F0245_0034,batch_1,17:1w9c,0
DEME_04F0245_0034,batch_1,17:1w7c,0
DEME_04F0245_0034,batch_1,16:4n6,0.0537755599192062
DEME_04F0245_0034,batch_1,16:4w3,0.000132529749890919
DEME_04F0245_0034,batch_1,16:4w1,0
DEME_04F0245_0034,batch_1,17:2,0
DEME_04F0245_0034,batch_1,18:0,0.011702870579193
DEME_04F0245_0034,batch_1,18:1w9t,0
DEME_04F0245_0034,batch_1,18:1w9c,0.0499857407102911
DEME_04F0245_0034,batch_1,18:1w8c,0
DEME_04F0245_0034,batch_1,18:1w7c,0.000764419445645904
DEME_04F0245_0034,batch_1,18:1w5c,0
DEME_04F0245_0034,batch_1,18:1nX,0.000674040991565564
DEME_04F0245_0034,batch_1,18:1w6c,0
DEME_04F0245_0034,batch_1,"18:2w7,12c",0
DEME_04F0245_0034,batch_1,18:2w6t,0
DEME_04F0245_0034,batch_1,18:2w6c,0.0317110653986848
DEME_04F0245_0034,batch_1,18:2w3,0
DEME_04F0245_0034,batch_1,18:2,0
DEME_04F0245_0034,batch_1,18:3w6,0.0046282882282823
DEME_04F0245_0034,batch_1,18:3w4,0
DEME_04F0245_0034,batch_1,19:0,0.100445398692398
DEME_04F0245_0034,batch_1,18:3w3,0.0503240903009868
DEME_04F0245_0034,batch_1,18:4w3c,0.0929390503654821
DEME_04F0245_0034,batch_1,18:4w1,0
DEME_04F0245_0034,batch_1,18:5w3,0
DEME_04F0245_0034,batch_1,20:0,0.00320615667142989
DEME_04F0245_0034,batch_1,20:1w11,0
DEME_04F0245_0034,batch_1,20:1w9,3.56956919476975E-05
DEME_04F0245_0034,batch_1,20:1w7,0
DEME_04F0245_0034,batch_1,20:1w5,0
DEME_04F0245_0034,batch_1,20:2w6,0.00108150351773449
DEME_04F0245_0034,batch_1,20:3w6,0.0017760505450998
DEME_04F0245_0034,batch_1,20:4w6,0.113044458984321
DEME_04F0245_0034,batch_1,20:3w3,0.00110314877774533
DEME_04F0245_0034,batch_1,20:4w3,0.00764837161189973
DEME_04F0245_0034,batch_1,20:5w3,0.283229366466024
DEME_04F0245_0034,batch_1,21:0,0
DEME_04F0245_0034,batch_1,22:0,0.000109365524265286
DEME_04F0245_0034,batch_1,22:1w9c,0
DEME_04F0245_0034,batch_1,22:1w7c,0
DEME_04F0245_0034,batch_1,22:2w6,0.000674420732969263
DEME_04F0245_0034,batch_1,21:5w3,5.62017277474386E-05
DEME_04F0245_0034,batch_1,23:0,0
DEME_04F0245_0034,batch_1,22:4w6,6.83534526658036E-06
DEME_04F0245_0034,batch_1,22:5w6,2.58224154515258E-05
DEME_04F0245_0034,batch_1,22:3w6,2.27844842219345E-06
DEME_04F0245_0034,batch_1,22:5w3,0.000202781909575217
DEME_04F0245_0034,batch_1,22:6w3,0.00795254447626255
DEME_04F0245_0034,batch_1,24:0,0.000252907774863473
DEME_04F0245_0034,batch_1,24:1,0
DEME_04F0245_0034,batch_1,24:1w9,0
DEME_04F0245_0034,batch_1,26:0,0
DEME_04F0245_0034,batch_1,28:0,0
DEME_12F1165_0090,batch_1,8:0,3.84717291739189E-05
DEME_12F1165_0090,batch_1,9:0,0.000125343375695671
DEME_12F1165_0090,batch_1,10:0,4.90204291087031E-05
DEME_12F1165_0090,batch_1,11:0,5.6466570239139E-05
DEME_12F1165_0090,batch_1,11:1,2.97845645217437E-05
DEME_12F1165_0090,batch_1,12:0,0.000172502269521765
DEME_12F1165_0090,batch_1,13:0,2.04768881086988E-05
DEME_12F1165_0090,batch_1,13:1,6.88768054565322E-05
DEME_12F1165_0090,batch_1,i-14:0,0
DEME_12F1165_0090,batch_1,14:0,0.0657363954347709
DEME_12F1165_0090,batch_1,14:1,0.000403953156326149
DEME_12F1165_0090,batch_1,14:1w5,0
DEME_12F1165_0090,batch_1,i-15:0,0
DEME_12F1165_0090,batch_1,a-15:0,0
DEME_12F1165_0090,batch_1,15:0,0.00110326991082626
DEME_12F1165_0090,batch_1,15:1w7,0
DEME_12F1165_0090,batch_1,15:1w5,0
DEME_12F1165_0090,batch_1,i-16:0,0
DEME_12F1165_0090,batch_1,16:0,0.101054063328189
DEME_12F1165_0090,batch_1,16:1w13,0
DEME_12F1165_0090,batch_1,16:1w9,0.00221832954510903
DEME_12F1165_0090,batch_1,16:1w7t,0
DEME_12F1165_0090,batch_1,16:1w8c,0
DEME_12F1165_0090,batch_1,16:1w7c,0.00750943333004462
DEME_12F1165_0090,batch_1,16:1w6c,0
DEME_12F1165_0090,batch_1,16:1w5t,0
DEME_12F1165_0090,batch_1,16:1w5c,0
DEME_12F1165_0090,batch_1,16:2w9,0.000275507221826129
DEME_12F1165_0090,batch_1,16:2w6,0.00217799628065251
DEME_12F1165_0090,batch_1,i-17:0,0
DEME_12F1165_0090,batch_1,a-17:0,0
DEME_12F1165_0090,batch_1,16:2w5,0
DEME_12F1165_0090,batch_1,16:2w4,0
DEME_12F1165_0090,batch_1,17:0,0.000995921376195804
DEME_12F1165_0090,batch_1,16:3w4,0.000176845851847853
DEME_12F1165_0090,batch_1,16:3w3,0
DEME_12F1165_0090,batch_1,17:1w9c,0
DEME_12F1165_0090,batch_1,17:1w7c,0
DEME_12F1165_0090,batch_1,16:4n6,0.00018243045769568
DEME_12F1165_0090,batch_1,16:4w3,0
DEME_12F1165_0090,batch_1,16:4w1,0
DEME_12F1165_0090,batch_1,17:2,0
DEME_12F1165_0090,batch_1,18:0,0.035410124145788
DEME_12F1165_0090,batch_1,18:1w9t,0
DEME_12F1165_0090,batch_1,18:1w9c,0.174547476285592
DEME_12F1165_0090,batch_1,18:1w8c,0
DEME_12F1165_0090,batch_1,18:1w7c,0.000524332437934863
DEME_12F1165_0090,batch_1,18:1w5c,0
DEME_12F1165_0090,batch_1,18:1nX,0.00124102352173932
DEME_12F1165_0090,batch_1,18:1w6c,0
DEME_12F1165_0090,batch_1,"18:2w7,12c",0
DEME_12F1165_0090,batch_1,18:2w6t,0
DEME_12F1165_0090,batch_1,18:2w6c,0.0540304410659647
DEME_12F1165_0090,batch_1,18:2w3,0
DEME_12F1165_0090,batch_1,18:2,0
DEME_12F1165_0090,batch_1,18:3w6,0.0053134422083269
DEME_12F1165_0090,batch_1,18:3w4,0
DEME_12F1165_0090,batch_1,19:0,0.179885738964353
DEME_12F1165_0090,batch_1,18:3w3,0.0561252887706607
DEME_12F1165_0090,batch_1,18:4w3c,0.0640057881337054
DEME_12F1165_0090,batch_1,18:4w1,0
DEME_12F1165_0090,batch_1,18:5w3,0
DEME_12F1165_0090,batch_1,20:0,0.0174525137862201
DEME_12F1165_0090,batch_1,20:1w11,0
DEME_12F1165_0090,batch_1,20:1w9,0
DEME_12F1165_0090,batch_1,20:1w7,0
DEME_12F1165_0090,batch_1,20:1w5,0
DEME_12F1165_0090,batch_1,20:2w6,0.00262476474847866
DEME_12F1165_0090,batch_1,20:3w6,0.00982146015104497
DEME_12F1165_0090,batch_1,20:4w6,0.24683895796219
DEME_12F1165_0090,batch_1,20:3w3,0.0013887053208263
DEME_12F1165_0090,batch_1,20:4w3,0.0132522696768933
DEME_12F1165_0090,batch_1,20:5w3,0.133423679845716
DEME_12F1165_0090,batch_1,21:0,0
DEME_12F1165_0090,batch_1,22:0,0.000251927774913082
DEME_12F1165_0090,batch_1,22:1w9c,0
DEME_12F1165_0090,batch_1,22:1w7c,0
DEME_12F1165_0090,batch_1,22:2w6,0.00105983408756538
DEME_12F1165_0090,batch_1,21:5w3,0
DEME_12F1165_0090,batch_1,23:0,0
DEME_12F1165_0090,batch_1,22:4w6,0
DEME_12F1165_0090,batch_1,22:5w6,-3.1025588043483E-06
DEME_12F1165_0090,batch_1,22:3w6,1.86153528260898E-06
DEME_12F1165_0090,batch_1,22:5w3,9.92818817391455E-06
DEME_12F1165_0090,batch_1,22:6w3,6.82562936956626E-06
DEME_12F1165_0090,batch_1,24:0,0.000277368757108738
DEME_12F1165_0090,batch_1,24:1,0
DEME_12F1165_0090,batch_1,24:1w9,0
DEME_12F1165_0090,batch_1,26:0,0
DEME_12F1165_0090,batch_1,28:0,0
DEME_13F1242_0087,batch_1,8:0,4.12500979689827E-05
DEME_13F1242_0087,batch_1,9:0,0.000396000940502234
DEME_13F1242_0087,batch_1,10:0,5.43126289924939E-05
DEME_13F1242_0087,batch_1,11:0,8.59377041020472E-05
DEME_13F1242_0087,batch_1,11:1,3.91875930705335E-05
DEME_13F1242_0087,batch_1,12:0,0.000176687919633809
DEME_13F1242_0087,batch_1,13:0,6.60001567503723E-05
DEME_13F1242_0087,batch_1,13:1,7.28751730785361E-05
DEME_13F1242_0087,batch_1,i-14:0,0
DEME_13F1242_0087,batch_1,14:0,0.0406526590500653
DEME_13F1242_0087,batch_1,14:1,0
DEME_13F1242_0087,batch_1,14:1w5,0
DEME_13F1242_0087,batch_1,i-15:0,0
DEME_13F1242_0087,batch_1,a-15:0,0
DEME_13F1242_0087,batch_1,15:0,0.00265581880756967
DEME_13F1242_0087,batch_1,15:1w7,0
DEME_13F1242_0087,batch_1,15:1w5,0
DEME_13F1242_0087,batch_1,i-16:0,0
DEME_13F1242_0087,batch_1,16:0,0.150072668922589
DEME_13F1242_0087,batch_1,16:1w13,0
DEME_13F1242_0087,batch_1,16:1w9,0.00474513626969864
DEME_13F1242_0087,batch_1,16:1w7t,0
DEME_13F1242_0087,batch_1,16:1w8c,0
DEME_13F1242_0087,batch_1,16:1w7c,0.007933768842701
DEME_13F1242_0087,batch_1,16:1w6c,0
DEME_13F1242_0087,batch_1,16:1w5t,0
DEME_13F1242_0087,batch_1,16:1w5c,0
DEME_13F1242_0087,batch_1,16:2w9,0.000406313464994479
DEME_13F1242_0087,batch_1,16:2w6,0.0051253246726461
DEME_13F1242_0087,batch_1,i-17:0,0
DEME_13F1242_0087,batch_1,a-17:0,0
DEME_13F1242_0087,batch_1,16:2w5,0
DEME_13F1242_0087,batch_1,16:2w4,0
DEME_13F1242_0087,batch_1,17:0,0.00122444040804597
DEME_13F1242_0087,batch_1,16:3w4,0.00139631581625006
DEME_13F1242_0087,batch_1,16:3w3,0
DEME_13F1242_0087,batch_1,17:1w9c,0
DEME_13F1242_0087,batch_1,17:1w7c,0
DEME_13F1242_0087,batch_1,16:4n6,0.00179919177308046
DEME_13F1242_0087,batch_1,16:4w3,0.000399438448666316
DEME_13F1242_0087,batch_1,16:4w1,0
DEME_13F1242_0087,batch_1,17:2,0
DEME_13F1242_0087,batch_1,18:0,0.00891895868252687
DEME_13F1242_0087,batch_1,18:1w9t,0
DEME_13F1242_0087,batch_1,18:1w9c,0.0944929744208143
DEME_13F1242_0087,batch_1,18:1w8c,0
DEME_13F1242_0087,batch_1,18:1w7c,0.00149256604484436
DEME_13F1242_0087,batch_1,18:1w5c,0
DEME_13F1242_0087,batch_1,18:1nX,0.00164244140079833
DEME_13F1242_0087,batch_1,18:1w6c,0
DEME_13F1242_0087,batch_1,"18:2w7,12c",0
