sample,batch,FA,proportion
PADE_12F1178_0196,batch_7,14:4w3,0
PADE_12F1178_0196,batch_7,i-17:0,0
PADE_12F1178_0196,batch_7,a-17:0,0
PADE_12F1178_0196,batch_7,16:2w5,0
PADE_12F1178_0196,batch_7,16:2w4,0
PADE_12F1178_0196,batch_7,17:0,0.000621920638941625
PADE_12F1178_0196,batch_7,16:3w4,0
PADE_12F1178_0196,batch_7,16:3w3,0
PADE_12F1178_0196,batch_7,17:1w9c,0
PADE_12F1178_0196,batch_7,17:1w7c,0
PADE_12F1178_0196,batch_7,16:4w3,0
PADE_12F1178_0196,batch_7,16:4w1,0
PADE_12F1178_0196,batch_7,17:2,0
PADE_12F1178_0196,batch_7,18:0,0.0111162977363227
PADE_12F1178_0196,batch_7,18:1w9t,0
PADE_12F1178_0196,batch_7,18:1w9c,0.0254702830094697
PADE_12F1178_0196,batch_7,18:1w8c,0
PADE_12F1178_0196,batch_7,18:1w7c,0.0160916628478557
PADE_12F1178_0196,batch_7,18:1w5c,0
PADE_12F1178_0196,batch_7,18:1w6c,0
PADE_12F1178_0196,batch_7,"18:2w7,12c",0
PADE_12F1178_0196,batch_7,18:2w6t,0
PADE_12F1178_0196,batch_7,18:2w6c,0.00187145455425226
PADE_12F1178_0196,batch_7,18:2w3,0
PADE_12F1178_0196,batch_7,18:2,5.69263742738329E-05
PADE_12F1178_0196,batch_7,18:3w6,0.00172629229985398
PADE_12F1178_0196,batch_7,18:3w4,0
PADE_12F1178_0196,batch_7,19:0,0.374280948734954
PADE_12F1178_0196,batch_7,18:3w3,0.00301709783651315
PADE_12F1178_0196,batch_7,18:3w1,0
PADE_12F1178_0196,batch_7,18:4w3c,0.0168786699721915
PADE_12F1178_0196,batch_7,18:4w1,0
PADE_12F1178_0196,batch_7,18:5w3,0
PADE_12F1178_0196,batch_7,20:0,0
PADE_12F1178_0196,batch_7,20:1w11,0
PADE_12F1178_0196,batch_7,20:1w9,0.00212762323848451
PADE_12F1178_0196,batch_7,20:1w7,0
PADE_12F1178_0196,batch_7,20:1w5,0
PADE_12F1178_0196,batch_7,20:2w6,0
PADE_12F1178_0196,batch_7,20:3n7,0
PADE_12F1178_0196,batch_7,20:3w6,0
PADE_12F1178_0196,batch_7,20:4w6,0.00417128007491511
PADE_12F1178_0196,batch_7,20:3w3,0
PADE_12F1178_0196,batch_7,20:4,0.000513760527821342
PADE_12F1178_0196,batch_7,20:4w3,0.00118264542553888
PADE_12F1178_0196,batch_7,20:5w3,0.614991276033143
PADE_12F1178_0196,batch_7,21:0,0
PADE_12F1178_0196,batch_7,22:0,0.00053510791817403
PADE_12F1178_0196,batch_7,22:1w9c,0
PADE_12F1178_0196,batch_7,22:1w7c,0
PADE_12F1178_0196,batch_7,22:2w6,0.0133535042452844
PADE_12F1178_0196,batch_7,21:5w3,0
PADE_12F1178_0196,batch_7,23:0,0
PADE_12F1178_0196,batch_7,22:4w6,0
PADE_12F1178_0196,batch_7,22:5w6,0
PADE_12F1178_0196,batch_7,22:3w6,0
PADE_12F1178_0196,batch_7,22:6w4,0
PADE_12F1178_0196,batch_7,22:5w3,0
PADE_12F1178_0196,batch_7,22:6w3,0
PADE_12F1178_0196,batch_7,24:0,0
PADE_12F1178_0196,batch_7,24:1,0
PADE_12F1178_0196,batch_7,24:1w9,0
PADE_12F1178_0196,batch_7,24:1w7,0
PADE_12F1178_0196,batch_7,26:0,0
PADE_12F1178_0196,batch_7,26:4w2,0
PADE_12F1178_0196,batch_7,27:0,0
PADE_12F1178_0196,batch_7,28:0,0
PADE_12F1178_0196,batch_7,29:0,0
POPL_15F1417_0197,batch_7,8:0,0.000149774078407471
POPL_15F1417_0197,batch_7,9:0,0.00102024322717169
POPL_15F1417_0197,batch_7,10:0,0.000100837993383248
POPL_15F1417_0197,batch_7,11:0,4.00386150198191E-05
POPL_15F1417_0197,batch_7,11:1,0.000212056368438301
POPL_15F1417_0197,batch_7,12:0,0.000298065245147542
POPL_15F1417_0197,batch_7,13:0,0
POPL_15F1417_0197,batch_7,13:1,0
POPL_15F1417_0197,batch_7,i-14:0,0
POPL_15F1417_0197,batch_7,14:0,0.00195299466596673
POPL_15F1417_0197,batch_7,14:1,0.000759250773709163
POPL_15F1417_0197,batch_7,14:1w5,0
POPL_15F1417_0197,batch_7,i-15:0,0
POPL_15F1417_0197,batch_7,a-15:0,0
POPL_15F1417_0197,batch_7,15:0,0.000696968483678333
POPL_15F1417_0197,batch_7,15:1w7,0
POPL_15F1417_0197,batch_7,15:1w5,0
POPL_15F1417_0197,batch_7,i-16:0,0
POPL_15F1417_0197,batch_7,16:0,0.213244180683889
POPL_15F1417_0197,batch_7,16:1w13,0
POPL_15F1417_0197,batch_7,16:1w9,0
POPL_15F1417_0197,batch_7,16:1w7t,0
POPL_15F1417_0197,batch_7,16:1w8c,0
POPL_15F1417_0197,batch_7,16:1w7c,0
POPL_15F1417_0197,batch_7,16:1w6c,0
POPL_15F1417_0197,batch_7,16:1w5t,0
POPL_15F1417_0197,batch_7,16:1w5c,0
POPL_15F1417_0197,batch_7,16:2w6,0
POPL_15F1417_0197,batch_7,14:4w3,0
POPL_15F1417_0197,batch_7,i-17:0,0
POPL_15F1417_0197,batch_7,a-17:0,0
POPL_15F1417_0197,batch_7,16:2w5,0
POPL_15F1417_0197,batch_7,16:2w4,0
POPL_15F1417_0197,batch_7,17:0,0.000289167775143138
POPL_15F1417_0197,batch_7,16:3w4,0
POPL_15F1417_0197,batch_7,16:3w3,0
POPL_15F1417_0197,batch_7,17:1w9c,0
POPL_15F1417_0197,batch_7,17:1w7c,0
POPL_15F1417_0197,batch_7,16:4w3,0
POPL_15F1417_0197,batch_7,16:4w1,0
POPL_15F1417_0197,batch_7,17:2,0
POPL_15F1417_0197,batch_7,18:0,0.0104456297851706
POPL_15F1417_0197,batch_7,18:1w9t,0
POPL_15F1417_0197,batch_7,18:1w9c,0.00987619170488872
POPL_15F1417_0197,batch_7,18:1w8c,0
POPL_15F1417_0197,batch_7,18:1w7c,0.00766368749712686
POPL_15F1417_0197,batch_7,18:1w5c,0
POPL_15F1417_0197,batch_7,18:1w6c,0
POPL_15F1417_0197,batch_7,"18:2w7,12c",0
POPL_15F1417_0197,batch_7,18:2w6t,0
POPL_15F1417_0197,batch_7,18:2w6c,0.0255327730893054
POPL_15F1417_0197,batch_7,18:2w3,0
POPL_15F1417_0197,batch_7,18:2,0.000235782955116713
POPL_15F1417_0197,batch_7,18:3w6,0.00127826985729941
POPL_15F1417_0197,batch_7,18:3w4,0
POPL_15F1417_0197,batch_7,19:0,0.354976429119047
POPL_15F1417_0197,batch_7,18:3w3,0.00181211805756367
POPL_15F1417_0197,batch_7,18:3w1,0
POPL_15F1417_0197,batch_7,18:4w3c,0
POPL_15F1417_0197,batch_7,18:4w1,0
POPL_15F1417_0197,batch_7,18:5w3,0
POPL_15F1417_0197,batch_7,20:0,0
POPL_15F1417_0197,batch_7,20:1w11,0
POPL_15F1417_0197,batch_7,20:1w9,0.0202936461683787
POPL_15F1417_0197,batch_7,20:1w7,0
POPL_15F1417_0197,batch_7,20:1w5,0
POPL_15F1417_0197,batch_7,20:2w6,0.0331682852647516
POPL_15F1417_0197,batch_7,20:3n7,0
POPL_15F1417_0197,batch_7,20:3w6,0.0115681939173929
POPL_15F1417_0197,batch_7,20:4w6,0.0438215226833583
POPL_15F1417_0197,batch_7,20:3w3,0.00291095560310759
POPL_15F1417_0197,batch_7,20:4,0.000421146913541801
POPL_15F1417_0197,batch_7,20:4w3,0.00296878915813622
POPL_15F1417_0197,batch_7,20:5w3,0.606822283417044
POPL_15F1417_0197,batch_7,21:0,0
POPL_15F1417_0197,batch_7,22:0,0
POPL_15F1417_0197,batch_7,22:1w9c,0
POPL_15F1417_0197,batch_7,22:1w7c,0
POPL_15F1417_0197,batch_7,22:2w6,0.00139393696735667
POPL_15F1417_0197,batch_7,21:5w3,0
POPL_15F1417_0197,batch_7,23:0,0
POPL_15F1417_0197,batch_7,22:4w6,0
POPL_15F1417_0197,batch_7,22:5w6,0
POPL_15F1417_0197,batch_7,22:3w6,0
POPL_15F1417_0197,batch_7,22:6w4,0
POPL_15F1417_0197,batch_7,22:5w3,0.00102320905050649
POPL_15F1417_0197,batch_7,22:6w3,0
POPL_15F1417_0197,batch_7,24:0,0
POPL_15F1417_0197,batch_7,24:1,0
POPL_15F1417_0197,batch_7,24:1w9,0
POPL_15F1417_0197,batch_7,24:1w7,0
POPL_15F1417_0197,batch_7,26:0,0
POPL_15F1417_0197,batch_7,26:4w2,0
POPL_15F1417_0197,batch_7,27:0,0
POPL_15F1417_0197,batch_7,28:0,0
POPL_15F1417_0197,batch_7,29:0,0
